"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 19 20:26:32 GMT 2024","Mon Feb 19 20:26:32 GMT 2024","32","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying a lesson",""
"passed","Mon Feb 19 20:26:41 GMT 2024","Mon Feb 19 20:26:41 GMT 2024","75","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testAssignInstructorToCourseEndpoint","Test unauthorized access to admins endpoint",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","29","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentCourseMarkEndpoint","Test unauthorized access to admins endpoint",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","2","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Final course mark is bellow min course passing mark",""
"passed","Mon Feb 19 20:26:45 GMT 2024","Mon Feb 19 20:26:45 GMT 2024","4","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null password login request",""
"passed","Mon Feb 19 20:26:45 GMT 2024","Mon Feb 19 20:26:45 GMT 2024","4","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null password registration request",""
"passed","Mon Feb 19 20:26:46 GMT 2024","Mon Feb 19 20:26:46 GMT 2024","25","","com.coursemanagement.unit.resource.UserResourceTest","","com.coursemanagement.unit.resource.UserResourceTest","testCurrentUserEndpoint","Test exception deserialization",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","testResetPasswordFlows","Test email validation during password reset",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","7","","com.coursemanagement.unit.service.CourseServiceImplTest","","com.coursemanagement.unit.service.CourseServiceImplTest","testGetCourseFinalMark","Test get course final mark 2 user course status = COMPLETED",""
"passed","Mon Feb 19 20:26:49 GMT 2024","Mon Feb 19 20:26:49 GMT 2024","7","","com.coursemanagement.unit.service.FeedbackServiceImplTest","","com.coursemanagement.unit.service.FeedbackServiceImplTest","testGetStudentCourseFeedback","Test get feedback for student course",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","11","","Old tokens invalidation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$OldTokenInvalidationTests","testOldTokensInvalidation","Verify old tokens get invalidated when a new confirmation token is created 1 old tokens are invalidated after EMAIL_CONFIRMATION is created",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test user access to their course when the current user is different",""
"passed","Mon Feb 19 20:26:30 GMT 2024","Mon Feb 19 20:26:30 GMT 2024","207","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test sending request to reset password",""
"passed","Mon Feb 19 20:26:38 GMT 2024","Mon Feb 19 20:26:38 GMT 2024","92","","com.coursemanagement.unit.security.ApplicationUserDetailsServiceTest","","com.coursemanagement.unit.security.ApplicationUserDetailsServiceTest","testLoadUserByEmail","Test load user by email",""
"passed","Mon Feb 19 20:26:49 GMT 2024","Mon Feb 19 20:26:49 GMT 2024","139","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testGetFileById","Test get file by id",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","105","","Invocation user activation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$InvocationUserActivationTests","testInvokeUserActivationAfterEmailConfirmation","Test invoke user activation after email confirmation",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","7","","com.coursemanagement.unit.service.CourseServiceImplTest","","com.coursemanagement.unit.service.CourseServiceImplTest","testAddUserToCourses","Test add user to courses",""
"passed","Mon Feb 19 20:26:49 GMT 2024","Mon Feb 19 20:26:49 GMT 2024","8","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testFileSaving","Test file saving",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","34","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentLessonsPerCourseEndpoint","Test valid get student lessons per course request",""
"passed","Mon Feb 19 20:26:36 GMT 2024","Mon Feb 19 20:26:36 GMT 2024","50","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","testFindLessonMarkById_Lesson_Is_Fetched","Test find lesson mark by id with fetched lesson",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test admin access to a lesson file when the requested user have access",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test current user doesn't have access to their lesson file",""
"passed","Mon Feb 19 20:26:33 GMT 2024","Mon Feb 19 20:26:33 GMT 2024","81","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","testCourseEnrollmentFlow","Test unauthorized student enrollment access",""
"passed","Mon Feb 19 20:26:49 GMT 2024","Mon Feb 19 20:26:49 GMT 2024","1","","com.coursemanagement.unit.service.FeedbackServiceImplTest","","com.coursemanagement.unit.service.FeedbackServiceImplTest","testFeedbackSubmission","Test student is not associated with course",""
"passed","Mon Feb 19 20:26:34 GMT 2024","Mon Feb 19 20:26:34 GMT 2024","66","","com.coursemanagement.integration.e2e.CourseInformationTest","","com.coursemanagement.integration.e2e.CourseInformationTest","testGettingCourseInformation","Test get students per course valid request",""
"passed","Mon Feb 19 20:26:49 GMT 2024","Mon Feb 19 20:26:49 GMT 2024","62","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testCreateFileWithIOException","Test create file with IO exception",""
"passed","Mon Feb 19 20:26:30 GMT 2024","Mon Feb 19 20:26:30 GMT 2024","10","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test confirmation token creation",""
"passed","Mon Feb 19 20:26:32 GMT 2024","Mon Feb 19 20:26:32 GMT 2024","116","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [1] Test valid mark assignment (POOR) by instructor",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test current user has access to their course",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","4","","com.coursemanagement.unit.service.LessonServiceImplTest","","com.coursemanagement.unit.service.LessonServiceImplTest","testGetUserLessonsWithContentPerCourse","Test mark assignment validation when current user doesn't have access to instructor",""
"passed","Mon Feb 19 20:26:38 GMT 2024","Mon Feb 19 20:26:38 GMT 2024","37","","com.coursemanagement.integration.repository.CourseRepositoryTest","","com.coursemanagement.integration.repository.CourseRepositoryTest","testFindCourseByCode_User_Roles_Are_Fetched","Test find course by code with fetched user roles",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","2","","com.coursemanagement.unit.service.UserServiceImplTest","","com.coursemanagement.unit.service.UserServiceImplTest","testGetUser","Test user activation",""
"passed","Mon Feb 19 20:26:33 GMT 2024","Mon Feb 19 20:26:33 GMT 2024","84","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [5] Test valid mark assignment (AVERAGE) by instructor",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","5","","Test instructor assigment","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$InstructorAssigmentTests","testShouldPassInstructorAssigment_ValidUserRole","Test assign user with role instructor to course",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","15","","com.coursemanagement.unit.service.EmailServiceImplTest","","com.coursemanagement.unit.service.EmailServiceImplTest","testEmailCreation","Test email confirmation",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","14","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentLessonsPerCourseEndpoint","Test exception deserialization",""
"passed","Mon Feb 19 20:26:28 GMT 2024","Mon Feb 19 20:26:28 GMT 2024","33","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission without specifying a student",""
"passed","Mon Feb 19 20:26:34 GMT 2024","Mon Feb 19 20:26:34 GMT 2024","42","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","testInstructorAssignmentFlow","Test potential instructor doesn't have respective role",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","5","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserByIdEndpoint","Test valid get user by id request",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","8","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentCourseMarkEndpoint","Test exception deserialization",""
"passed","Mon Feb 19 20:26:47 GMT 2024","Mon Feb 19 20:26:47 GMT 2024","40","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesEndpoint","Test valid user course request",""
"passed","Mon Feb 19 20:26:31 GMT 2024","Mon Feb 19 20:26:31 GMT 2024","65","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion when all lessons are marked equal to allowed percent",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","2","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get user course summaries by user",""
"passed","Mon Feb 19 20:26:32 GMT 2024","Mon Feb 19 20:26:32 GMT 2024","55","","com.coursemanagement.integration.e2e.HomeworkManagementTest","","com.coursemanagement.integration.e2e.HomeworkManagementTest","testHomeworkDownloadingFlow","Test valid homework downloading",""
"passed","Mon Feb 19 20:26:29 GMT 2024","Mon Feb 19 20:26:29 GMT 2024","97","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testSuccessfulRoleAssignmentFlow","Test successful role assignment flow [2] role assignment = RoleAssignmentDto[userId=5, roles=[STUDENT]]",""
"passed","Mon Feb 19 20:26:45 GMT 2024","Mon Feb 19 20:26:45 GMT 2024","19","","Email confirmation endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$EmailConfirmationEndpointTests","testEmailConfirmationEndpoint_TokenIsPresent","Test email confirmation endpoint with valid confirmation token",""
"passed","Mon Feb 19 20:26:37 GMT 2024","Mon Feb 19 20:26:37 GMT 2024","34","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","testFindUserCourseByUserIdAndCourseCode_User_Is_Fetched","Test find user course by user id and course code with fetched user",""
"passed","Mon Feb 19 20:26:45 GMT 2024","Mon Feb 19 20:26:45 GMT 2024","4","","Email confirmation endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$EmailConfirmationEndpointTests","testEmailConfirmationEndpoint_AbsentToken","Test email confirmation endpoint without confirmation token",""
"passed","Mon Feb 19 20:26:33 GMT 2024","Mon Feb 19 20:26:33 GMT 2024","95","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [10] Test valid mark assignment (EXCELLENT) by admin",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","0","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test admin access to a lesson when the requested user doesn't have access",""
"passed","Mon Feb 19 20:26:37 GMT 2024","Mon Feb 19 20:26:37 GMT 2024","32","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","testFindStudentsByCourseCode_Not_Students","Test find students by course code should not contain other users",""
"passed","Mon Feb 19 20:26:31 GMT 2024","Mon Feb 19 20:26:31 GMT 2024","55","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion when all lessons are marked below allowed percent",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test current user access to another user",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","0","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test current user doesn't have access to their course",""
"passed","Mon Feb 19 20:26:42 GMT 2024","Mon Feb 19 20:26:42 GMT 2024","18","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseCompletionEndpoint","Test exception deserialization",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test admin access to a lesson when the requested user have access",""
"passed","Mon Feb 19 20:26:41 GMT 2024","Mon Feb 19 20:26:41 GMT 2024","64","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseEnrollmentsEndpoint","Test valid course enrollment request",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","3","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test user course details",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","11","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCoursesEndpoint","Test exception deserialization",""
"passed","Mon Feb 19 20:26:32 GMT 2024","Mon Feb 19 20:26:32 GMT 2024","53","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying an instructor",""
"passed","Mon Feb 19 20:26:27 GMT 2024","Mon Feb 19 20:26:27 GMT 2024","136","","com.coursemanagement.integration.e2e.AuthenticationTest","","com.coursemanagement.integration.e2e.AuthenticationTest","testUserAuthenticationFlow","Test successful student login",""
"passed","Mon Feb 19 20:26:27 GMT 2024","Mon Feb 19 20:26:27 GMT 2024","240","","com.coursemanagement.integration.e2e.AuthenticationTest","","com.coursemanagement.integration.e2e.AuthenticationTest","testUserAuthenticationFlow","Test successful instructor login",""
"passed","Mon Feb 19 20:26:44 GMT 2024","Mon Feb 19 20:26:44 GMT 2024","11","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password endpoint without email",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","0","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","testResetPasswordFlows","Test email validation during password reset confirmation",""
"passed","Mon Feb 19 20:26:32 GMT 2024","Mon Feb 19 20:26:32 GMT 2024","31","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying mark",""
"passed","Mon Feb 19 20:26:28 GMT 2024","Mon Feb 19 20:26:28 GMT 2024","44","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission by an instructor using the student's ID as the instructor ID",""
"passed","Mon Feb 19 20:26:36 GMT 2024","Mon Feb 19 20:26:36 GMT 2024","65","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","testFindLessonMarkById_Student_Is_Fetched","Test find lesson mark by id with fetched student",""
"passed","Mon Feb 19 20:26:31 GMT 2024","Mon Feb 19 20:26:31 GMT 2024","51","","com.coursemanagement.integration.e2e.HomeworkManagementTest","","com.coursemanagement.integration.e2e.HomeworkManagementTest","testHomeworkUploadingFlow","Test valid homework uploading request with text file",""
"passed","Mon Feb 19 20:26:47 GMT 2024","Mon Feb 19 20:26:47 GMT 2024","16","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCourseFinalMarkEndpoint","Test valid final course mark request",""
"passed","Mon Feb 19 20:26:37 GMT 2024","Mon Feb 19 20:26:37 GMT 2024","35","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","testFindStudentsByCourseCode_Only_Students","Test find students by course code should contain only students",""
"passed","Mon Feb 19 20:26:34 GMT 2024","Mon Feb 19 20:26:34 GMT 2024","35","","com.coursemanagement.integration.e2e.CourseInformationTest","","com.coursemanagement.integration.e2e.CourseInformationTest","testGettingCourseInformation","Test student courses",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","17","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCourseDetailsEndpoint","Test exception deserialization",""
"passed","Mon Feb 19 20:26:49 GMT 2024","Mon Feb 19 20:26:49 GMT 2024","19","","com.coursemanagement.unit.resource.LessonResourceTest","","com.coursemanagement.unit.resource.LessonResourceTest","testAssignMarkEndpoint","Test empty body request",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","2","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentInCourse_Success","Requested one new course in addition to 4 existing",""
"passed","Mon Feb 19 20:26:38 GMT 2024","Mon Feb 19 20:26:38 GMT 2024","36","","com.coursemanagement.integration.repository.CourseRepositoryTest","","com.coursemanagement.integration.repository.CourseRepositoryTest","testFindAllCoursesByCodeIn_UserCourses_Are_Fetched","Test find all courses by codes with fetched user courses",""
"passed","Mon Feb 19 20:26:45 GMT 2024","Mon Feb 19 20:26:45 GMT 2024","17","","User registration endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$RegistrationEndpointTests","testRegistrationEndpoint_ValidRequest","Test registration endpoint valid request",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","22","","com.coursemanagement.unit.service.CourseServiceImplTest","","com.coursemanagement.unit.service.CourseServiceImplTest","testGetCoursesByCodes","Test get courses by codes",""
"passed","Mon Feb 19 20:26:47 GMT 2024","Mon Feb 19 20:26:47 GMT 2024","31","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testStudentsPerCourseEndpoint","Test valid students per course request",""
"passed","Mon Feb 19 20:26:45 GMT 2024","Mon Feb 19 20:26:45 GMT 2024","24","","User registration endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$RegistrationEndpointTests","testRegistrationEndpoint_AlreadyTakenEmail","Test registration endpoint when email is already taken",""
"passed","Mon Feb 19 20:26:39 GMT 2024","Mon Feb 19 20:26:39 GMT 2024","8","","com.coursemanagement.unit.security.AuthenticationServiceImplTest","","com.coursemanagement.unit.security.AuthenticationServiceImplTest","testAuthenticateUser","Test authenticate user",""
"passed","Mon Feb 19 20:26:50 GMT 2024","Mon Feb 19 20:26:50 GMT 2024","2","","com.coursemanagement.unit.service.MarkServiceImplTest","","com.coursemanagement.unit.service.MarkServiceImplTest","testGetMarks","Test get student course mark based on lesson marks",""
"passed","Mon Feb 19 20:26:31 GMT 2024","Mon Feb 19 20:26:31 GMT 2024","38","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion request without student id",""
"passed","Mon Feb 19 20:26:30 GMT 2024","Mon Feb 19 20:26:30 GMT 2024","26","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testFailureRoleAssignmentFlow","Test role assignment is not provided",""
"passed","Mon Feb 19 20:26:47 GMT 2024","Mon Feb 19 20:26:47 GMT 2024","39","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesByCourseCodeEndpoint","Test valid user course details request",""
"passed","Mon Feb 19 20:26:30 GMT 2024","Mon Feb 19 20:26:30 GMT 2024","23","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test invalid email request",""
"passed","Mon Feb 19 20:26:49 GMT 2024","Mon Feb 19 20:26:49 GMT 2024","14","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testFileCreation","Test file creation",""
"passed","Mon Feb 19 20:26:48 GMT 2024","Mon Feb 19 20:26:48 GMT 2024","28","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAssignRoleEndpoint","Test exception deserialization",""
"passed","Mon Feb 19 20:26:51 GMT 2024","Mon Feb 19 20:26:51 GMT 2024","1","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenIsInvalid","Test token: EMAIL_CONFIRMATION with status: ACTIVATED expired: false",""
"passed","Mon Feb 19 20:26:47 GMT 2024","Mon Feb 19 20:26:47 GMT 2024","23","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testStudentsPerCourseEndpoint","Test unauthorized access to endpoint",""
"passed","Mon Feb 19 20:26:43 GMT 2024","Mon Feb 19 20:26:43 GMT 2024","15","","com.coursemanagement.unit.resource.HomeworkResourceTest","","com.coursemanagement.unit.resource.HomeworkResourceTest","testDownloadHomeworkEndpoint","Test valid homework downloading request",""
